idade,renda_mensal,valor_financiamento,anos_trabalho,score_credito,inadimplente
54,6140.257968254486,42298.73682089342,15,620.5861373429632,1
62,2456.3635886635866,43323.92785466334,32,684.0861537552587,1
62,3188.5064865512586,36046.915434013936,34,627.6976584486997,1
41,6056.258699679325,43946.90134284862,13,635.1017886914938,1
63,1490.3634877900522,31974.37591305782,29,739.3932258809538,1
29,2385.2297129251083,19156.893058036883,19,616.6180032874469,1
62,4656.668958401271,33163.052318993905,13,691.0001483613772,1
49,7081.493603995206,23341.51485553197,17,662.86375662754,1
35,1484.4317808043343,42518.825668440724,34,604.32530837883,1
30,4089.3560192312893,27306.796500968536,21,653.016798375861,1
21,4831.6002662752,39001.877212373336,34,694.3527526159514,1
40,6204.740786173006,21977.0846360606,14,750.471944896566,1
27,4670.091964843521,19539.35476099453,28,662.2961326675248,1
22,1237.5179788894193,27872.305846308198,29,634.4212734886584,1
67,2071.1260849505397,16891.080146526074,20,593.4892913684929,1
57,6058.040089059483,37868.16380243382,35,610.314659820304,1
31,4660.39406055744,42191.211349350444,10,741.1131318599024,1
51,2311.2590651326204,35840.294927429444,20,574.5633537113993,1
45,4740.245092677603,43984.99477327458,39,642.0091078921929,1
25,4460.738580293809,36901.13113915618,28,702.9216421497671,1
33,1000.0,25843.80642549363,4,568.8341519783892,1
48,1000.0,31120.948313437028,19,610.8061657840898,1
24,4466.165796630265,31296.09743172799,10,587.7811925064514,1
20,7053.140476029875,41894.43219395425,21,640.8971392139888,1
46,4395.634608315862,30873.2983628113,24,696.9137661318292,1
53,1000.0,19104.894425393017,4,623.1123554859189,1
56,1581.3690018344214,16696.611154094317,30,656.0107631065741,0
21,4938.641914503721,28157.435757597374,25,601.3591657502097,1
26,5102.166536177387,30577.479124610465,18,688.7102748535866,1
34,3708.6739544064612,16689.222342642726,13,696.8004617397531,1
66,3274.1655252847395,41201.23350300449,24,672.0596208687564,1
37,5190.817775882973,28033.835562978726,3,673.351658158537,1
31,5657.30971855066,38954.03670861423,5,656.5011408967048,1
63,5040.94256411588,21517.9178382544,0,595.0291060393262,1
46,2569.1331409655295,39273.617044167884,15,626.9266802366081,1
30,5348.865852210827,19835.37496995102,23,700.6461384153564,1
53,3470.479709763326,24481.684070003328,39,615.3932504655959,1
62,3097.6427566719703,25833.279488131968,37,689.8398323785649,1
34,3038.9934799658495,27247.690498676777,10,639.5925212330596,1
64,4031.6124140150323,40851.03070720889,19,581.8405715095926,1
67,4855.471098467332,33730.41391645248,5,693.8305092430392,1
60,1000.0,20126.723326278094,23,619.8880169398883,1
21,2903.8720342736597,19223.7198636412,26,644.9510727249418,1
37,3308.677656413297,31579.7667958369,4,578.8327649962873,1
28,5554.55770068091,27616.321370828595,36,671.7632981108112,1
59,2699.9402707770532,32051.947799281395,20,647.7521213417127,1
39,3503.526719598848,13535.016454410805,7,708.002709302978,0
62,5214.454140065362,52323.496764113115,17,692.1286367159598,1
25,4059.4011654486767,12918.060036741437,17,721.0105187275336,0
45,6299.6818640080655,27862.854619033747,24,628.8722447607528,1
62,3774.7604088385438,22638.705578108234,35,654.8801277280653,1
58,6824.462171321726,17662.674879379847,24,614.7209696268623,0
47,7094.02287654692,36267.69946267239,5,549.2458905448805,1
50,4687.066414323246,27988.99591814269,29,659.1993931897987,1
50,4627.412668877177,18470.29876227574,13,589.3617996069365,1
64,4838.538794828158,25432.893418660628,22,613.0272234101246,1
53,5224.891388661033,36595.074824872434,16,719.6596050611047,1
44,4185.569642335068,39775.84008650738,11,639.5749797951289,1
37,5753.108156839866,45784.28752434466,7,615.5585747705315,1
50,4750.583017616686,33295.89311713519,15,598.3776767638565,1
42,6079.15893308505,24917.71412722538,3,642.3369188270552,1
61,1820.8451637425383,23698.13931448907,0,741.5261282529771,1
60,4324.393896905142,35128.47859395822,15,678.9703076713591,1
36,5523.170196125409,43201.998543692476,33,616.9703120207438,1
64,2287.7117041609295,10259.007062351277,3,674.5071452084744,0
38,4645.852202689601,29808.97342946205,3,681.8495140628468,1
59,4912.940095560871,17334.568377763135,18,651.6710812708202,0
50,6591.838454580241,30749.182605907823,19,685.9430364611629,1
20,3490.665418008818,47224.45545009589,28,722.5871681262812,1
31,4316.710891865838,12245.771348646998,17,675.321904539465,0
32,3166.272936509184,13400.55235017485,16,680.4940799640725,0
50,3788.772102936273,45208.568161622,26,664.1130300159434,1
59,6429.182953488489,33277.90721548031,37,772.257390760147,1
39,3956.1879873169405,29812.37123322523,22,603.3140049655751,1
18,2936.1505848027305,39072.122756551056,7,688.6065410712852,1
48,3725.9067696947345,47575.34799888816,2,702.5424304666685,1
64,3221.615742813557,32723.316337969427,26,631.6907449180162,1
52,3337.939937954891,29893.08172502839,20,575.3987767550095,1
37,3191.669077101823,11136.236417579516,25,687.704198784959,0
49,3250.0682625366194,21086.12452874094,36,596.2892914746452,1
29,2219.8290244449618,11432.780350032688,37,659.4756415581329,0
68,4103.839684722469,30315.85512061689,23,631.6666873854414,1
33,2532.087673051996,44191.34917988358,25,680.6482399721095,1
25,5712.096395282788,25818.074371930456,18,714.2414269404762,1
31,3532.014184580246,34553.309993130504,15,671.8627544148593,1
35,4612.870544953295,38751.20410840379,5,727.5224082547596,1
47,4615.983887435978,33952.5184106183,33,620.8326082379485,1
50,1245.4066686073343,29112.041226985442,12,710.697156476304,1
51,3600.2538532613135,16383.443382102632,39,641.0396122067533,1
61,6577.6503159608765,37142.571906913574,12,710.2980631970331,1
66,2836.185573781644,41940.3999742366,34,692.6718300848687,1
51,7407.206541682011,30276.41356477753,28,667.0429293895771,1
66,4816.451464769665,26630.99994766681,39,623.7104804206222,1
24,4775.415391958865,38133.5709701033,3,640.0955219088195,1
23,4359.046116220553,33467.64489706604,33,621.672638256279,1
23,5569.092952261439,46150.498098038086,38,644.0726454322552,1
39,5652.163951543909,25440.736589546625,2,580.1074453658786,1
25,3972.1171667014787,37491.3694882695,27,681.9562319006612,1
54,3354.5094370883667,34230.498318376216,2,685.1078399779514,1
32,1862.7765975549269,30488.707999436014,24,662.759524688331,1
43,5220.630137508442,24078.942026190285,36,652.3071091892082,1
56,4098.534511242236,37557.393943260395,1,687.9841507918052,1
20,2734.306813140921,45976.706480491914,4,749.1541675682906,1
27,3129.3153351012397,10035.21563550616,2,638.4673774874035,0
20,3897.436967445723,31611.13085116286,1,676.2216941197543,1
47,2527.826677130538,35865.484123520655,24,643.4444842900414,1
63,4072.872879755832,21540.603103618047,26,562.6986622530407,1
39,1569.847774176004,34457.64259700179,0,630.6378745387411,1
20,3201.3788711748975,33597.78003670855,30,588.6392596535843,1
18,2257.183530363108,37248.79197396997,37,660.1903741964313,1
50,4300.533156813855,26602.88346254685,16,700.004151676733,1
36,2533.2444626430124,16815.191116008325,7,706.6381868054357,1
53,3161.492638020915,30266.63650285304,20,643.6957433286422,1
51,7389.681717484946,43022.38096742323,38,603.033479956891,1
48,5297.498252355794,38845.09995705051,17,792.2245999427671,1
60,4900.953009504979,16889.164383073905,25,690.7975161669578,0
41,5946.369587524124,28375.70137346614,13,595.1846772975413,1
29,4768.705777985544,28901.2654757207,22,708.4426106968198,1
30,1893.5379645680455,35923.292388455935,26,752.6662094588658,1
33,2025.2544314126437,28986.497802063845,22,652.8999694807178,1
33,1000.0,28334.820902362633,17,631.7570925802015,1
68,4302.913317843133,24183.84925445316,35,636.6556414158325,1
69,2409.771327975682,54187.753820202895,0,602.7783793240819,1
37,3144.367828148645,12262.11368154201,34,620.9530105320551,1
58,3520.189684029191,30288.9586512494,36,673.382623678026,1
65,3087.2627590121447,31305.88806656044,6,670.2608388394962,1
44,3948.2555501139773,36506.731790665275,28,597.6998528958676,1
56,3575.532673976969,25972.64405174511,14,638.0394621228669,1
30,3426.096417231322,25686.27529839957,2,678.2819565221588,1
21,1677.9873694988073,35325.07369499645,28,623.7577994532576,1
49,4362.568563501388,26303.71912269941,34,664.5371685653422,1
62,7263.799754178428,23284.37539498425,37,642.3604294007271,1
57,4414.442525035167,41066.4588670018,36,699.308380263989,1
51,7403.566105853701,19792.250031351177,0,620.3672061984614,1
56,3147.5275144083434,22847.305228314177,31,684.8473132435786,1
60,3620.837170172296,33543.541050028456,28,652.7909270572404,1
34,3970.209649841951,37330.63257968522,3,739.8042761380141,1
41,3745.308675251832,27607.22291851681,39,663.2575718689433,1
46,5747.396056397111,34698.7033247729,17,676.1830115805527,1
63,1000.0,32060.697095683303,19,631.5364218343951,1
45,3317.954301188004,27099.600536014543,37,591.1428176252551,1
62,6495.060843533156,20237.996441908577,3,577.5152101238194,1
64,3255.0402259173425,39873.97563620575,28,602.398422271604,1
39,5392.877355151698,20096.018172276046,14,721.5879888410243,1
45,4906.174989668932,56831.11537647832,15,735.6598939569985,1
42,3891.1125321481245,24805.65900664369,20,686.7624866719591,1
58,4474.896914225359,46022.365716220294,30,638.8987194799763,1
20,3871.76049581619,40931.357502148305,32,684.0459385444558,1
30,1000.0,27088.142359664278,18,685.3999832183367,1
48,4689.95883817354,40335.49496630546,17,578.1412973643635,1
30,3075.8542244092177,39756.07714326473,4,590.511820203094,1
58,1934.793847811079,26655.986131452686,16,690.9554840405532,1
35,4580.499423946388,12817.391694922975,39,682.6774769892876,0
54,4481.470788449494,14886.581969788653,14,611.5275010700735,0
60,5472.1026176417745,35934.260814234854,10,633.1576781838093,1
51,3608.2030947612493,29807.419334097514,15,644.318976789014,1
34,5288.133619214371,31843.104857818613,34,662.2180048617847,1
69,4031.8126564417407,40054.50407184602,13,590.5020696009232,1
38,4517.89331737736,26255.216391965547,9,645.009881975882,1
53,4641.627722120911,37500.73634118808,0,682.5734768089601,1
67,2004.040497847103,23739.217507447924,37,589.5363766636541,1
69,4565.625330110768,30917.06209121832,29,641.0737476013383,1
57,4155.857715929264,31842.804080248578,14,625.3397100317172,1
36,3593.2696662520643,19323.32888485557,13,710.0641508053775,1
29,4171.504194642487,29935.51337246875,16,609.0943111141383,1
45,7824.371734647128,38537.93304207291,11,639.7706001630704,1
28,1120.8408573819802,35113.7778864332,10,702.3112944111704,1
65,3802.675630940101,44556.741751499765,22,724.1391537469832,1
54,5217.772061905919,25320.56025753935,8,649.3903209220529,1
45,2130.8806858223124,45116.86491475253,30,679.9463116072527,1
52,4556.571955716499,32194.354405676226,10,580.8434699230926,1
61,4453.485776359203,25238.26797450957,9,638.0477777968231,1
32,1616.4617267245344,31634.84879645367,6,623.4649528232194,1
33,3123.531401007527,22822.899842138577,33,628.2770274324837,1
62,6675.126428282249,33110.02507362886,5,692.3348917246053,1
24,1613.9931331204034,13581.804911538362,31,608.367217042722,1
64,3341.6003871520943,42409.27505617032,27,684.5003328080544,1
20,3752.252522758081,23567.343625492194,25,529.9998712226023,1
48,4006.3722277098723,30362.44368249927,8,649.6964060925914,1
29,3380.4722820769384,41994.23191453039,33,602.4450038002382,1
25,4123.442255830096,23724.195242256916,14,593.3143009005837,1
42,3946.6279917431125,36766.307307925774,10,621.208150460214,1
61,5065.363807535792,41574.90148791449,2,655.3303286260589,1
67,5266.8036474901755,31415.549645765084,27,667.0873124593177,1
52,4659.280749495576,33910.29130593529,17,668.9093883034905,1
29,4355.043544225332,43067.86805706702,14,672.7949370197389,1
38,1654.7436002139066,18443.733775563363,11,775.3097889308126,1
43,4173.667121801797,41954.86225140521,13,586.0218145853659,1
19,5670.987934214567,13553.732926189896,0,614.3835203260203,0
31,1583.8041431675601,24796.895144352817,17,555.781114214401,1
63,2024.2334301951985,49818.01252423154,38,650.6149632582644,1
21,6237.8851226505085,39659.88193024053,8,650.6467490231827,1
34,1753.1899666788063,30167.34718427605,15,594.2077766504807,1
64,3845.8917073152784,50584.48621710895,24,675.5228893747098,1
65,3172.538835148672,19008.972214983485,13,614.6499104524125,1
22,6147.57582692753,35263.66371491863,23,686.9769806300037,1
41,4454.359209768627,28968.986654546214,8,590.4617371753303,1
66,5186.869052228401,30232.5112933956,33,733.4344293715229,1
24,4083.5310321129255,37533.740668487226,37,626.3794192998192,1
40,6992.838276184711,36420.22016256753,13,619.4876696394288,1
64,2884.0526021811784,31071.47301037188,18,693.3818500613243,1
34,4515.34052713522,37561.078249163984,25,652.1691058495165,1
29,5885.609826372755,43770.48212614731,4,622.0804537864888,1
28,6225.72841550908,33437.32201838247,12,512.3046018908485,1
68,3598.026366885428,38221.87723052059,15,625.3624768579505,1
28,1000.0,32199.264693126806,18,684.079955005657,1
51,3423.828399077334,25245.047097501018,26,577.9052047618363,1
64,6615.39475384413,30502.32776381228,25,738.1736735498205,1
54,2855.1113442283727,36894.85266425637,35,738.0753595495349,1
67,4436.797603767986,12416.756220924766,12,607.4415958359116,1
46,3539.330922612993,33065.45791228499,25,700.126975402316,1
65,3891.6187497525543,36937.01482248642,35,577.3671290380806,1
53,5968.208324441763,30990.76308575923,26,644.763717753112,1
44,4381.72002137583,20423.50910627377,12,561.3786159885871,1
59,7062.905097256581,37107.196843862264,39,683.2221588178714,1
39,5464.412573567907,23623.160925230615,22,637.4497487557164,1
19,4196.858637224817,47052.02623661647,34,594.0173923734831,1
64,3858.7775118251184,40604.75687253748,29,650.4055126718723,1
53,4497.6488708262805,32543.34646723782,25,673.5802156938848,1
65,2150.230464684246,27345.417447657048,4,670.8550926731574,1
47,2413.5232719460464,15457.994808321746,16,775.6121605085985,0
24,5135.5175350045365,48225.60182077126,19,656.8823998476945,1
29,5379.339893045442,24064.077374059103,20,692.8016107789967,1
20,2015.5267327259617,46572.89664185667,7,707.4143625606547,1
34,5289.2727624068675,7918.837713557979,17,697.1762053823787,0
58,3736.428201452524,29290.49854056334,2,704.4409273319055,1
49,2753.1556787476793,24277.94781667726,14,601.0410324946783,1
25,3528.114563424794,20234.75242733584,20,599.1546482419717,1
40,5332.41847611996,33238.29406583289,9,631.2784797915383,1
55,4913.176669886409,46349.92030946327,17,678.0359905779621,1
47,4445.971030421835,26017.250936416593,5,679.1716342495617,1
32,4567.727751943628,32221.097109235314,1,641.4545685376138,1
27,2288.6310200068206,22404.590660824044,8,691.8030918496376,1
55,4820.246861269204,20880.457891363432,31,616.7574991885475,1
32,3314.1349127409517,8413.04198575073,3,671.9365033575613,0
47,7031.85756957697,23142.2353352926,25,602.5919777888657,1
63,3429.948303411482,27698.74205664803,34,659.7581558793672,1
43,7339.268926508366,15656.71070199573,19,547.092917174077,1
68,3758.204977739364,48792.097211463704,8,764.6956505978434,1
62,3857.6495001181,34968.11343475934,32,664.0621262300531,1
31,3558.5330299524726,37270.95632454179,13,698.2943641356953,1
20,2112.824661243085,15196.959551613432,34,644.1327603941031,0
53,5989.520301298473,34484.89778604952,9,661.4946927362164,1
43,4145.644330442925,45297.00801211414,11,649.5638796644583,1
31,4940.636054691855,29196.478587401776,10,690.8209560761919,1
48,6422.634777889255,33460.75010980923,19,611.9613614244506,1
31,3803.3037331167466,27484.396831117105,11,723.6057998322609,1
57,3860.876116656793,34421.4881879023,35,641.6880447171767,1
27,4217.364687931835,30082.70697117783,29,662.8165174055566,1
26,2075.693874385426,27176.323103735354,18,693.2312400662103,1
63,1256.758831990303,34042.75146926922,25,619.6708190775611,1
57,1744.4641274663659,29932.749773169224,28,658.5190415607788,1
60,5861.887790329983,33370.484866933155,10,674.7901935518886,1
59,3511.0510377911337,29287.846965212622,14,684.0084675942173,1
35,5176.566787758203,40896.68040184491,30,620.3783325512145,1
53,3612.2057971964764,48870.48953870351,13,637.5754576699865,1
53,1633.5108612936488,32623.90190882389,18,648.9543674340539,1
29,5299.090958170313,35256.90211275433,25,599.7739818757751,1
67,2666.532503551056,25953.322761754753,24,588.7385674144284,1
57,4869.806904868059,36435.872528721135,27,509.6017912330451,1
20,5385.255520247621,14402.895296138488,4,612.6783103085011,1
35,3933.540280112124,35273.88226803788,23,628.7973391248661,1
24,4711.126712358469,20763.91034155786,31,582.795166527114,1
48,1865.3292682446886,43697.78172461086,25,618.2243671048841,1
18,8387.53617316137,38357.57436226852,19,590.0448383135786,1
48,4660.191994967455,28612.819533213402,8,595.117222448434,1
30,5171.839262793252,36180.14033418791,6,703.6296315982613,1
46,5401.376838354799,49086.01753655847,3,608.4491551639771,1
20,3791.2358711152096,29064.649869615347,6,540.2072850320365,1
46,4116.614256015718,33318.40975190802,27,683.2094697224363,1
52,5627.439351393059,34980.624908703474,19,684.5580829908985,1
32,3448.407209001278,35742.891156904356,30,664.613268496482,1
38,4586.702841531184,26901.76809392911,1,669.9228266805923,1
36,4701.670685894808,38438.65045129057,9,697.5074242357779,1
45,2898.233211530632,30164.941856431895,36,731.8092597439435,1
21,4665.690834078281,31888.478628091136,2,704.0227841906833,1
62,1458.5159480567968,24431.004241119794,35,694.3007420909611,1
30,5376.943620929661,40676.87769556286,28,595.359172868322,1
32,6354.806788903154,21214.072990776625,23,707.6571441023624,1
68,5358.604215297537,15309.953382595786,19,681.2024531111846,0
65,6245.940790967821,9176.060579191966,1,718.0444390601201,0
56,2856.7013600059227,38130.28590529361,21,621.2389887687872,1
49,3662.5375504713784,25155.523907368355,38,620.2075381306443,1
20,4188.142132772272,23964.87512704217,21,614.9765945266488,1
47,4193.219091813635,30288.77925778244,11,760.9524693575368,1
37,3344.0547442845264,17832.18949546776,0,703.0806423356105,1
19,2630.2752044506315,33691.81785408431,14,713.9192184614951,1
67,6590.449956525372,52690.65072946928,36,583.9401685687507,1
42,2750.4039048151817,37245.19920721131,26,673.2997742871494,1
28,6484.584516808518,34046.116044539805,32,705.5341623924688,1
18,4742.641761191375,39022.2163971659,8,732.9771433015616,1
65,4304.525600524342,54731.136070766566,23,634.2616011282764,1
66,4814.480876707348,26088.94984975,30,691.6939378056389,1
65,6285.16589482479,26149.716557465013,21,613.1528292460872,1
27,1000.0,24484.9081437778,30,743.6664995886672,1
34,4538.709064276829,15208.39834106625,22,643.114817567248,0
47,4223.5078527702735,31518.69569793981,4,701.2189062748253,1
52,4278.91395819279,30313.546019009802,25,609.4566168834887,1
67,5410.755923106091,33124.95404661869,12,712.425045849109,1
36,3084.4065657347087,19685.687488866104,33,663.3330201015539,1
63,2273.663540722295,11000.185052637735,31,663.3175140499619,0
51,1923.6247902804612,10378.460599822007,20,755.3295008765219,0
49,2638.9746471635385,33132.16085066761,14,680.4693388477701,1
29,5031.15925960369,33624.80987920656,17,624.071743231749,1
60,4757.271972477283,47424.692828364525,25,651.7890074163136,1
34,5324.995457574752,41730.225343963575,37,659.1310275262242,1
23,3310.29955539563,16737.4649816147,22,614.8813118741085,1
68,3376.9531071188403,19053.64180409085,29,539.5039119335329,1
30,6480.583661574158,35178.248048848945,11,598.0980827075748,1
56,5529.673729714867,30352.163872570043,5,612.1179243720894,1
39,5128.282183367135,39810.71581010617,35,621.3189082106167,1
28,1262.868160519662,43757.536940560516,0,665.4287612595771,1
24,6936.546518960943,33824.5608832582,4,575.6803652014676,1
62,3862.084355661086,30632.875378125336,32,775.776291769716,1
62,4259.354187681147,19833.02775730845,35,664.1473417481199,0
38,4671.350892879946,20210.90008218098,12,648.7627578733342,1
18,4246.795339749105,36470.63095999368,18,670.5336498837981,1
47,3742.036879802169,17726.335752049374,12,616.9735854751771,1
36,4217.550795848411,26222.214954650502,1,702.8714626991799,1
68,4954.725554236243,18502.181453740268,31,673.0294444820368,0
64,5273.199284280269,20090.16365438802,33,633.5028650505564,1
63,5829.668298229415,28184.83655900259,34,620.2867134080498,1
46,2353.672193435956,27124.380820022234,21,692.7975986052159,1
52,3181.1233314607925,35947.74152616651,3,679.4356797172352,1
37,5279.431814787064,42495.23227618534,11,724.9203759222223,1
53,1644.6901489528614,27585.493727471163,8,805.5661768558617,1
56,4242.3857232061655,17903.965553542213,27,689.9755861767566,0
18,2821.0666531606003,26655.203011382833,26,612.8950699045773,1
40,4826.764252123653,39562.29826555287,3,715.9914598438702,1
48,2732.3824655277404,20110.600294825213,14,508.21973020236044,1
68,3460.632650161782,19334.03543979604,4,704.9489702600862,1
52,3564.363454868305,15675.868023916275,2,687.3837748154184,0
69,4369.519014031928,44036.2384868463,15,698.9752754451351,1
64,5437.482962230031,7247.775530840998,16,653.7648692836603,0
62,5547.924017856481,19151.800823482998,19,504.9816599873642,1
39,4307.413676606758,18932.451771467353,16,659.3760258220999,1
63,2335.51767744083,26186.36813841633,10,716.1764757572756,1
24,7869.419702894693,23635.462263761776,17,678.3385726671962,1
50,3872.225995652105,31320.13820125192,6,655.2049278024216,1
62,4410.566819388539,24600.31076086968,12,655.8288084038767,1
53,4363.395430940456,20029.646919013067,39,591.1389586947112,1
61,4530.728441357194,25306.001625720837,1,598.6606179072282,1
24,2729.409543921918,17744.44316483891,1,632.5545909531265,1
44,4657.85920925185,40284.12293940234,31,629.7404627852866,1
19,6732.252544502791,43493.63700326057,26,654.43553989934,1
34,1000.0,11574.733885593152,20,588.6926022325819,0
18,4048.469646979266,34643.84621887399,37,696.1906402356404,1
63,2317.650802992963,30956.269038592698,29,670.2353987725561,1
47,5483.312183126169,30920.026927806775,10,595.8613191712338,1
39,5711.701862815372,24917.581546515714,18,601.38685131218,1
45,3808.5218550561017,22928.259189902445,9,570.0803047667185,1
50,4091.334887470468,39406.0883527644,11,619.3203374888797,1
43,2678.569716335688,39599.85616475321,3,667.0776609778663,1
52,1000.0,31141.537684272724,15,673.6934527592325,1
28,3594.70269595931,14082.151770115323,4,654.1602485226597,0
24,3679.4393747791482,30647.942153007458,4,670.455699291307,1
45,4064.5456025649305,25919.357199642236,31,667.1936197497943,1
42,1000.0,29362.845670746665,2,589.3592410175105,1
58,1411.9628374731583,31261.996717979444,27,636.9375959913019,1
48,1775.3754523182247,28868.59700149579,12,763.0163221232197,1
20,4124.648182836106,39860.60483338047,31,627.2292944678684,1
50,4877.9003026175715,23349.14348619278,9,638.7884931373269,1
68,2256.136824893814,39771.59186079089,13,643.2142726420252,1
51,3586.205012809919,26491.154951514127,7,626.5341913546093,1
38,3131.65375820382,38046.88997410603,16,577.866425832293,1
54,7048.007278541581,39028.802181383406,0,708.4057202741172,1
66,3422.791524327087,34185.67458493134,34,539.4442556674991,1
36,3359.4503526123954,24130.478821783247,0,561.7157477595306,1
54,2776.0046723376763,11814.826378288104,3,580.5682362107567,0
38,1148.5331933143925,34739.485938523816,35,576.3629821585664,1
31,4969.724020811529,25746.788747441307,39,716.3654463832812,1
27,3600.349344527906,30946.272444536247,28,600.8709973918887,1
24,3417.4427166937853,39715.86336109645,18,673.5394510903084,1
46,4273.548827408765,23036.724947394712,10,627.0614779891807,1
57,1633.269491366752,31319.891291663684,19,660.4844805126235,1
25,6655.8561730613865,13755.257498300261,27,625.4242083769846,0
56,1269.087826890247,33683.7945928247,33,641.2019217384625,1
30,6664.524223269287,23887.19823791413,28,718.5951573427261,1
63,3977.609450884409,7067.876060203293,11,640.7717635215741,0
36,3420.5499921263668,34263.46755782091,15,682.2457169415767,1
28,5006.7176933172605,56277.02027595768,28,650.8333308439846,1
19,3480.426052870389,29665.87475847346,14,622.4176658853926,1
66,5397.702217052789,19335.450364315908,10,647.2788684667743,1
23,4461.862280539214,36338.83484623446,10,616.8891591676429,1
46,5069.135611107824,26239.74415817916,22,656.4888603372307,1
58,5560.158669225115,34505.39179608486,30,655.9816312630554,1
68,3738.5431400243137,20063.965707735028,34,654.4058832912938,1
22,5446.879109279198,14647.347671780302,36,581.6575805954911,1
58,4776.878400357252,33304.696379267574,28,655.2845449049873,1
47,6000.948275778512,24289.8843475926,16,586.8095905933309,1
56,3449.112863745404,23124.24445417786,39,711.9526966701108,1
53,6048.549849620059,39646.7333251128,33,622.6278149936708,1
44,2840.3613321780554,25318.874643523508,25,623.9026124838338,1
67,1000.0,34363.87028257927,33,661.1987496293578,1
35,1952.7663552920217,24391.750775663415,10,660.3108353506427,1
69,3502.182790459402,42034.17558387859,25,657.5678747341792,1
66,4393.82259271471,47484.35497917821,26,689.4407981924265,1
53,4023.922454668794,36794.53677524004,0,586.40416718141,1
33,5180.062988243833,20459.28050863472,33,636.3483361100853,1
22,2199.0952435218715,38215.672944560785,31,700.9911474905584,1
26,6586.667653157767,29942.175242386176,6,618.0022760565615,1
51,6017.970736216236,34358.41583788735,0,668.7534020225955,1
51,5402.757875019061,26619.800918479,35,738.899093393799,1
53,5897.7411957722525,25913.377113600025,10,611.8952952110731,1
48,1670.9174412327106,32448.412708071675,0,625.8418584784936,1
69,5048.395485076033,48892.178758699476,9,596.7636255882288,1
37,5110.5946415524395,32946.44120328752,34,672.087551757669,1
34,5451.095387017667,27834.06026472437,35,739.740407498657,1
37,5270.335862866579,23182.793404042273,12,621.5999522834992,1
45,4666.805055125168,26529.704598761145,6,719.850943556855,1
38,4606.723947353899,45539.52128238733,14,683.3183268800665,1
36,5788.502315683567,25036.38681872746,31,690.192236682213,1
20,3064.9689609434563,25816.770380953494,11,633.2089471675727,1
47,4550.33051301962,18594.41481396676,24,644.4757824401373,1
22,3170.504938048427,37388.585646170104,12,687.2419983815831,1
59,3771.855626409972,35794.835893261334,2,702.605699269504,1
23,1000.0,43517.26273472156,8,756.0643150743889,1
20,2694.1592649072663,37545.567715619756,28,658.9481944529474,1
66,3345.5120587276883,28696.703270877682,15,711.9853771273116,1
59,3365.284056803477,45015.667424457075,36,628.4299724926617,1
41,3499.7753328431386,43132.62176636062,4,644.8934422249007,1
61,2222.4924495008877,31330.865384196208,9,650.0583274328804,1
18,3501.3570020371044,33995.15934371235,4,669.4541420425641,1
67,5628.123633705815,13604.88044911679,12,674.9790027469653,0
68,3552.1629559085295,32904.5448628514,35,637.0932062885655,1
69,5947.303226342547,31036.08837264276,25,715.2712421938481,1
53,5848.758772977428,29314.159967584594,33,661.757602835877,1
32,3119.4297857447486,34675.8890297729,39,621.6486129761893,1
58,4854.0639974605165,20755.500078509504,31,601.8398153714096,1
55,2030.4374886072367,53163.38599528326,13,625.228059335213,1
61,2419.1443199625483,37556.51320133953,25,638.3413028648632,1
35,4167.615556114056,37097.25332301359,25,703.8174294622381,1
40,4762.832029818725,37082.78250274652,2,664.0931275547783,1
64,6420.052791328422,39928.33493470633,37,558.6580541321958,1
46,3755.659477993287,31289.93915737017,5,613.4621423361788,1
68,4263.337290321441,24259.71935112629,3,645.0276517533899,1
58,4146.7157428084,14457.851655223212,36,586.343718983794,0
39,6690.3251208742095,40677.18786201495,35,617.8397163807922,1
41,6013.463341624742,35714.706932677334,14,671.0219079876352,1
62,4577.0135790864715,17687.415780639458,3,594.7063718474478,1
65,5190.812282295448,17018.829742311682,19,704.5617533586735,1
30,4524.549787575471,11863.805405941526,0,627.1298129842025,0
50,5612.161016264923,27012.86358362093,2,581.2460928578448,1
67,5292.683866814078,41583.205353826175,4,567.2828261757094,1
39,3546.9074039997536,15296.412436628518,7,717.786262000751,0
52,4149.165729252492,30813.193541932233,14,711.8620164786978,1
34,4242.777244836518,14836.582237654395,30,661.7381782559827,1
39,4227.777864120204,15468.20968438426,11,587.3785522071113,1
22,3238.295346861575,23143.29915166749,7,683.134688758059,1
42,4505.354587471459,48088.5447454565,25,575.7370184252762,1
23,3236.424754611521,21981.14970006618,25,571.9109233934535,1
34,3122.176211122546,15972.342813589172,3,601.5892977600807,1
48,3821.886269716774,24552.89675160554,1,684.2177969133405,1
34,4404.156549525812,24708.26158247357,7,618.9987841487132,1
50,5838.505142172235,27506.064738165755,5,695.4316841373458,1
56,5065.083227894279,23319.097611735462,29,628.2503765884967,1
65,5665.191676516103,24341.797615892985,18,635.3490666595444,1
54,6658.96788812476,34001.67702670276,5,658.6312132787298,1
65,3121.9531207958207,29684.374368693254,24,678.4885724120711,1
21,5066.8448001417,19987.04465638828,10,686.2812165790815,1
60,5126.831529290837,35762.14280297847,21,603.7543969088591,1
31,4383.864205831961,52111.16929384609,9,624.8008547654977,1
30,5339.203856185133,34126.44808343625,24,544.0761565155435,1
44,4131.3209319775415,41785.31165298312,27,609.3260367894163,1
